Artist;Degree_Centrality;Betweenness_Centrality;Closeness_Centrality;Eigenvector_Centrality
Gemitaiz;0.0019230769230769232;0.0009341951612637949;0.09860757697799581;5.406701375461286e-07
Fran C;0.0019230769230769232;0.0;0.12573176709498968;0.0006749095730523542
James Carter;0.0019230769230769232;0.0;0.11522498288696843;1.2014095567405142e-05
FAST BOY;0.0019230769230769232;0.0;0.11522498288696843;1.2014095567405142e-05
Jorja Smith;0.0019230769230769232;0.00021460515815118717;0.15431993983669962;0.0006393281945983513
Mc Frog;0.0019230769230769232;0.0;0.13089528935761757;0.0002125394324343089
DJ RD;0.0019230769230769232;1.6447097909573855e-06;0.0019230769230769232;2.0645169797327833e-19
Mc Pedrinho;0.0019230769230769232;0.006613487716759148;0.1310194588020675;0.00017206522521187798
Barloe Team;0.0019230769230769232;0.0;0.1630974369067264;0.024908368098369393
Sabrina Carpenter;0.0019230769230769232;0.0008785266643144264;0.16484942847087267;0.010637847052574107
Pablito Pesadilla;0.0019230769230769232;0.0;0.12573176709498968;0.0006749095730523542
Davi Kneip;0.0019230769230769232;0.0;0.13089528935761757;0.0002125394324343089
Zeeba;0.001282051282051282;0.0;0.08578655040611562;3.25943425459342e-08
Bruno Martini;0.001282051282051282;0.0;0.08578655040611562;3.25943425459342e-08
Topo La Maskara;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
Lauren Jauregui;0.001282051282051282;0.00012371770467904468;0.14490261880102762;0.00015482698741696481
Hell Raton;0.001282051282051282;0.0;0.09858411574150333;9.39447497725668e-07
Jack The Smoker;0.001282051282051282;0.0;0.09858411574150333;5.392142768866155e-07
Chris Willis;0.001282051282051282;0.0;0.15727805597325428;0.0028899862681501954
Belly;0.001282051282051282;0.0;0.16475110873222204;0.0016280599124695104
Clipse;0.001282051282051282;0.0;0.15748728181738444;0.0005769967120278146
Niall Horan;0.001282051282051282;0.00047072984072336037;0.14021964076532603;0.00018382286632477666
MYA;0.001282051282051282;0.0;0.1493418772613222;0.003456292810748491
Alex Aiono;0.001282051282051282;0.0;0.002003205128205128;6.732265074667355e-17
Beba;0.001282051282051282;0.0;0.09858411574150333;5.392142768866155e-07
Izi;0.001282051282051282;0.0;0.09859584496407815;5.392897569962146e-07
Galantis;0.001282051282051282;8.223548954786928e-07;0.001282051282051282;5.248295858171788e-22
RIN;0.001282051282051282;0.0023259818348995783;0.14447316543289346;0.00012160545554785969
La Húngara;0.001282051282051282;0.0;0.10968869317314056;4.073081635863022e-05
The Flint Chozen Choir;0.001282051282051282;0.0;0.1382315391030987;0.0001284976890794172
Twice As Nice;0.001282051282051282;0.0;0.14880554442863653;0.00036133286305211774
Agnes;0.001282051282051282;0.0;0.09949550689435428;1.8916000402025925e-07
Fernando & Sorocaba;0.001282051282051282;1.972281157656398e-05;0.11206194414105165;1.2383885917890519e-05
Vargas & Lagola;0.001282051282051282;0.0;0.09949550689435428;1.8916000402025925e-07
Cedric Gervais;0.001282051282051282;0.0;0.15727805597325428;0.0028899862681501954
Niño de Elche;0.001282051282051282;0.0;0.10968869317314056;4.073081635863022e-05
Ant Clemons;0.001282051282051282;0.0;0.16214010505245097;0.0008895764169964253
Gaby Music;0.001282051282051282;0.0;0.15501273417940084;0.010078832769808081
Jon Z;0.001282051282051282;0.0;0.16122530679437294;0.0011593933266864063
Nathaniel Alford;0.001282051282051282;0.0;0.14880554442863653;0.00036133286305211774
TisaKorean;0.001282051282051282;0.0;0.14664627091188762;0.0004859660775089227
Flume;0.001282051282051282;8.223548954786928e-07;0.001282051282051282;5.248295858171788e-22
LUDMILLA;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
Fifth Harmony;0.001282051282051282;0.00033803521119015774;0.14963851154262856;0.0006747166099393898
Hight;0.001282051282051282;0.0;0.002003205128205128;6.732265074667355e-17
Black Coffee;0.001282051282051282;0.0;0.15334901497466263;0.0005960445464966134
Kevin Roldan;0.001282051282051282;0.0;0.13918341903309991;0.003619387064365904
Max B;0.001282051282051282;0.0;0.16345129722348656;0.001360739154715199
John Newman;0.001282051282051282;0.0;0.15727805597325428;0.0028899862681501954
MadeinTYO;0.001282051282051282;0.0;0.15440620028378552;0.0005143746630610847
MistaJam;0.001282051282051282;0.0;0.15727805597325428;0.0028899862681501954
MC JottaPê;0.001282051282051282;0.0;0.0014423076923076924;1.7644140000560456e-19
Dani Faiv;0.001282051282051282;0.0;0.09860757697799581;9.958824989846785e-07
MC M10;0.001282051282051282;0.0;0.0014423076923076924;1.7644140000560456e-19
Skehips;0.001282051282051282;6.83903312633606e-05;0.14265761351748613;0.00023021424194080188
Dj GBR;0.001282051282051282;0.0;0.09718518551930067;5.935370463415308e-07
Marciano Cantero;0.001282051282051282;0.0;0.18362465697387034;0.024456032033497933
The Vamps;0.001282051282051282;0.0009341951612637949;0.1080018346048582;1.2642839160535469e-06
Rochy RD;0.001282051282051282;0.0;0.1559168536073522;0.011321325356574456
Mike Posner;0.001282051282051282;0.0;0.13972316252285902;0.00019853751464878562
Taylor Bennett;0.001282051282051282;0.0;0.14582053086804098;0.00039562663540745365
CocoRosie;0.001282051282051282;0.0;0.14582053086804098;0.00039562663540745365
Mc Poze do Rodo;0.001282051282051282;0.0;0.002307692307692308;7.921655022826786e-17
Emily Warren;0.001282051282051282;0.0009341951612637949;0.1331883762332171;5.46924620096415e-05
Chris King;0.001282051282051282;0.0;0.14977373521111095;0.0003212366096388577
LEA;0.001282051282051282;0.0;0.12246166350274522;1.725972730494204e-05
Stargate;0.001282051282051282;0.0;0.14729791626787717;0.0011171665211340798
Nitro;0.001282051282051282;0.0;0.09858411574150333;9.39447497725668e-07
Walshy Fire;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
Carlos Santana;0.001282051282051282;0.0;0.16122530679437294;0.0011593933266864063
Ezhel;0.001282051282051282;0.0009341951612637949;0.14422173284425285;0.00012119486036138559
Starrah;0.001282051282051282;0.0;0.1382315391030987;0.0001284976890794172
Lil Tecca;0.001282051282051282;0.0;0.1425104173556452;0.0001454606216238205
Massimo Pericolo;0.001282051282051282;0.0;0.09858411574150333;5.392142768866155e-07
Coely;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
Kungs;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
Yung Kayo;0.001282051282051282;0.0;0.15811831271190172;0.000663682984040938
Olly Murs;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
Frauenarzt;0.001282051282051282;0.0;0.12113697952391125;8.429030206102675e-06
YNW Melly;0.001282051282051282;0.0;0.16455482067574997;0.0013799856341163898
Fabri Fibra;0.001282051282051282;0.0;0.09858411574150333;5.392142768866155e-07
Nevada;0.001282051282051282;0.0;0.13611992065096534;7.156622888496194e-05
Kane Brown;0.001282051282051282;0.000512370305074353;0.15255855613458705;0.0004003477461694034
Quan'ta;0.001282051282051282;0.0;0.14977373521111095;0.0003212366096388577
Marc Anthony;0.001282051282051282;0.0;0.16547485561563036;0.014592971433547076
ChocQuibTown;0.001282051282051282;0.0;0.1605692844260951;0.012214041830331352
Young Miles;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
Kenny G;0.001282051282051282;0.0;0.15748728181738444;0.0005769967120278146
Era Istrefi;0.001282051282051282;0.0;0.1576370699872697;0.012499627603859384
Joji;0.001282051282051282;0.0018667456127366326;0.15197103923034602;0.0009454720683106779
Slim Jxmmi;0.001282051282051282;0.0;0.14800822949153009;0.00031233805716228896
Drew Love;0.001282051282051282;0.00010564043241312724;0.14292826438825057;0.0002445519062017699
R.K.M & Ken-Y;0.001282051282051282;0.0;0.16287304970972422;0.018359244637373595
Static Major;0.001282051282051282;0.0;0.15700986679103388;0.0009053425569503556
Forever Band;0.001282051282051282;0.0;0.14582053086804098;0.00039562663540745365
Supa Bwe;0.001282051282051282;0.0;0.14582053086804098;0.00039562663540745365
MØ;0.001282051282051282;0.00023879376770900602;0.15261474713132173;0.0009548536123234823
Killstation;0.001282051282051282;0.0;0.13614228304962656;5.362385672450427e-05
AK AUSSERKONTROLLE;0.001282051282051282;0.0037269123863094356;0.12126105895860066;7.292451347794699e-06
Diddy;0.001282051282051282;0.0;0.13418038810282978;4.1075121041518784e-05
Bozza;0.001282051282051282;0.0;0.12246166350274522;1.725972730494204e-05
Slait;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
Boef;0.001282051282051282;1.6447097909573855e-06;0.0014423076923076924;3.0279868964567678e-21
Jerry Smith;0.001282051282051282;8.223548954786928e-07;0.001282051282051282;5.248295858171788e-22
Haftbefehl;0.001282051282051282;0.0;0.09108574158310363;2.1072369606383628e-08
BLOODY VINYL;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
BENEE;0.001282051282051282;0.0009341951612637949;0.12580811855519614;4.910595850992565e-05
I Wroldsen;0.001282051282051282;0.0;0.13267660533510675;8.027763470816193e-05
Charlie Charles;0.001282051282051282;0.0;0.13342425968814633;0.00014643966913569428
Reese LAFLARE;0.001282051282051282;0.0;0.16242612248590296;0.0009103083582287023
Ski Mask The Slump God;0.001282051282051282;0.0;0.13614228304962656;5.362385672450427e-05
James Blake;0.001282051282051282;0.0;0.1562402105812739;0.000980440158606597
Alonestar;0.001282051282051282;0.0;0.15671294949377398;0.0008889280200539313
Nitti Gritti;0.001282051282051282;0.0;0.17033876195746697;0.014198593480886913
Nel-Denarro;0.001282051282051282;0.0;0.15400447443283347;0.0004520457941151582
Arevi;0.001282051282051282;0.0;0.14615486365486366;0.011962840573729107
MC Kekel;0.001282051282051282;0.0009341951612637949;0.13009388962685664;0.00017140191986658853
Au/Ra;0.001282051282051282;0.0;0.13670374083191636;0.0006060415900384831
Syd;0.001282051282051282;0.0;0.13551890055978363;9.739721754404887e-05
Tomine Harket;0.001282051282051282;0.0;0.13670374083191636;0.0006060415900384831
Loud Luxury;0.001282051282051282;8.223548954786928e-07;0.001282051282051282;5.248295858171788e-22
Jhorrmountain;0.001282051282051282;0.0;0.13758892195302622;0.0004057829593536365
Lary Over;0.001282051282051282;0.0;0.14110302688967766;0.0038193184332819393
Luis Figueroa;0.001282051282051282;0.0;0.14110302688967766;0.0038193184332819393
Hanybal;0.001282051282051282;0.0;0.12242548041410502;1.823978075851228e-05
GASHI;0.001282051282051282;0.0;0.1574573583361347;0.0010433577416880716
Puri;0.001282051282051282;0.0;0.13758892195302622;0.0004057829593536365
VIZE;0.001282051282051282;8.223548954786928e-07;0.001282051282051282;5.248295858171788e-22
Lil Kleine;0.001282051282051282;1.6447097909573855e-06;0.0014423076923076924;3.0279868964567678e-21
Clueso;0.001282051282051282;0.0;0.12255221486587946;1.3518315213030206e-05
SFR;0.001282051282051282;0.0;0.11855480356553316;6.152774401743511e-06
Vybz Kartel;0.001282051282051282;0.0;0.12136761524942544;7.97341599446344e-06
Seeb;0.001282051282051282;0.0009341951612637949;0.12525666217096082;2.027725001098195e-05
Rick Live;0.001282051282051282;0.0;0.15671294949377398;0.0008889280200539313
Ghali;0.001282051282051282;0.0;0.13342425968814633;0.00014643966913569428
BloodPop®;0.001282051282051282;0.0003236541007243779;0.1382084851439421;0.00018028335499246085
Nipsey Hussle;0.001282051282051282;2.034625794200182e-05;0.15037163435367026;0.00044964322248930476
Goodboys;0.001282051282051282;0.0;0.13007346992985042;0.00015903348595010326
El Guincho;0.001282051282051282;0.0;0.17798498215701822;0.01590841759234733
Sandro Cavazza;0.001282051282051282;0.004654528708409401;0.13661359659134137;6.596427305247323e-05
J. Rey Soul;0.001282051282051282;0.0;0.16481664218836056;0.014901569819503895
Meek Mill;0.001282051282051282;5.648896084739342e-06;0.1468021394017851;0.00035780653222314675
ZAYN;0.001282051282051282;0.0009341951612637949;0.14727173927902557;0.00106185615316868
Dadá Boladão;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
Kris Kross Amsterdam;0.001282051282051282;0.0009341951612637949;0.12966641791942995;0.0001510304398576926
THE SCOTTS;0.001282051282051282;0.0;0.15982605147986054;0.0007977268739104128
Tati Zaqui;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
CNCO;0.001282051282051282;0.00013668050887404717;0.14840581606788625;0.004497553153447089
Abraham Mateo;0.001282051282051282;0.0;0.16047600250253233;0.010498803159584305
AVA;0.001282051282051282;0.0;0.09857238930927523;1.0367101163947013e-06
Christian Daniel;0.001282051282051282;0.0;0.16047600250253233;0.010498803159584305
Austyn Johnson;0.001282051282051282;0.0;0.09673142020813316;3.812249615721865e-07
badmómzjay;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
Dayvi;0.001282051282051282;0.0;0.13164385654059998;0.0005767119856220279
Kelly Ruíz;0.001282051282051282;0.0;0.13164385654059998;0.0005767119856220279
WILDBWOYS;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
Cameron Seely;0.001282051282051282;0.0;0.09673142020813316;3.812249615721865e-07
Shaggy;0.001282051282051282;0.0009341951612637949;0.12004897536188279;0.00038745465033028205
Julia Michaels;0.001282051282051282;0.00045932759725837453;0.14475075579442392;0.00012690245284281508
KASIMIR1441;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
Lexa;0.001282051282051282;0.0;0.1582390828571848;0.003464517461885717
Snow;0.001282051282051282;0.0;0.16778661205164544;0.011216759488012974
MC Lan;0.001282051282051282;0.0;0.1615710814823702;0.0036684276293310583
Martin Jensen;0.001282051282051282;0.0018667456127366326;0.12673162210170927;2.432643042184247e-05
Jeon;0.001282051282051282;0.0;0.18213144547759932;0.014474360342362236
Chris Nolan;0.001282051282051282;0.0;0.09857238930927523;1.0367101163947013e-06
Pedro Capó;0.001282051282051282;3.909096260820868e-05;0.16214010505245097;0.011299156635807607
Jay Electronica;0.001282051282051282;0.0;0.15553642584892585;0.001103793004439336
Pablo Chill-E;0.001282051282051282;0.0;0.16860591595586508;0.01577917763208889
Azet;0.001282051282051282;0.0003914060657237059;0.12253409388186852;1.2099169104607066e-05
The Rudeboyz;0.001282051282051282;0.0;0.1562991469111801;0.004829038468927466
Dardan;0.001282051282051282;0.0009341951612637949;0.10188075693669497;3.1766211239925664e-07
Dan Paola;0.001282051282051282;0.0;0.14115109468967416;0.00400793012166742
LANY;0.001282051282051282;5.911629688609154e-05;0.12898024543549835;1.812734532971246e-05
Carlos Vives;0.001282051282051282;2.3335105872313113e-05;0.1529527642899736;0.0068753421686294286
Lalo Ebratt;0.001282051282051282;0.0;0.17783220534829977;0.0128964870112586
Michelle Williams;0.001282051282051282;0.0;0.09673142020813316;3.812249615721865e-07
Loote;0.001282051282051282;0.0;0.15727805597325428;0.0029039013378768562
Ziv Zaifman;0.001282051282051282;0.0;0.09673142020813316;3.812249615721865e-07
Maejor;0.001282051282051282;0.0;0.15805799674290993;0.00412567590800652
K$upreme;0.001282051282051282;0.0;0.1515541472061223;0.0004392856716852886
Silk City;0.001282051282051282;0.0;0.1535194658990509;0.0010106207899558107
Mila;0.001282051282051282;0.0;0.11092197522728911;1.002715218725092e-05
Thiaguinho MT;0.001282051282051282;0.0;0.11092197522728911;1.002715218725092e-05
Lil Peep;0.001282051282051282;0.0006530951725255842;0.1567722430804156;0.00043840044547757256
OIK;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
Richard O'Brien;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
Dave Stewart;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
Otto Waalkes;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
Amitabh Bhattacharya;0.001282051282051282;0.0;0.0026175213675213673;8.307941197591838e-14
Ski Aggu;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
ARIZONATEARS;0.001282051282051282;0.0;0.14907322844451823;0.00030402401512069686
DG e Batidão Stronda;0.001282051282051282;0.0;0.09759722964586938;1.8108828234488361e-06
Paulo Pires;0.001282051282051282;0.0;0.13133091551871265;0.000194843526400257
Grupo Marca Registrada;0.001282051282051282;0.0003999546527112594;0.13614228304962656;0.0007223927015231059
TAEYANG;0.001282051282051282;0.0009341951612637949;0.12111927461605917;8.570975988598812e-06
Maiara & Maraisa;0.001282051282051282;1.3363267051528757e-05;0.1311231134371957;0.00018257335512970532
Tony Aguirre;0.001282051282051282;0.0;0.129707008439987;0.0004393138699393171
Residente;0.001282051282051282;9.906644927569967e-05;0.16737993878470547;0.01587739793660391
Nigo;0.001282051282051282;0.0;0.14958449041932795;0.0005602899694707048
Lil Jon;0.001282051282051282;0.0;0.1627451054444377;0.011944130287382377
Prezioso;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
LUM!X;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
Gabry Ponte;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
Shenseea;0.001282051282051282;0.0;0.15138803012843932;0.0003378373600273087
Intense;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
Gurinder Gill;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
ArizonaTears;0.001282051282051282;0.0;0.14907322844451823;0.00030402401512069686
AP Dhillon;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
Bring Me The Horizon;0.001282051282051282;9.067663983447155e-05;0.1610373254805824;0.001003883994258951
Dj Yo!;0.001282051282051282;0.0;0.0014423076923076924;1.764414000056047e-19
Grace Jones;0.001282051282051282;0.0;0.14170623750394612;0.00014021349977339908
DNCE;0.001282051282051282;0.0014735402852752075;0.16471836154304847;0.0009531572796739659
Joost;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
Melody;0.001282051282051282;0.0;0.09729929281708076;1.85047018775567e-06
Pritam;0.001282051282051282;0.0;0.0026175213675213673;8.307941197591838e-14
Flowdan;0.001282051282051282;0.0;0.14344782359755529;0.0006200149175416965
Bootie Brown;0.001282051282051282;0.0;0.13494513547029424;0.0007281482097537834
Tame Impala;0.001282051282051282;0.0;0.13494513547029424;0.0007281482097537834
Pol Granch;0.001282051282051282;0.0;0.15851149137778825;0.010971698559381736
Luan Santana;0.001282051282051282;0.0013854525119772294;0.1310194588020675;0.00019103926592999935
Marc Seguí;0.001282051282051282;0.0;0.15851149137778825;0.010971698559381736
LiL CaKe;0.001282051282051282;0.0;0.0014423076923076924;1.764414000056047e-19
Nico Valdi;0.001282051282051282;0.0;0.0014423076923076924;1.764414000056047e-19
FMK;0.001282051282051282;0.0;0.10354842895452666;8.100828739008893e-06
Koffee;0.001282051282051282;0.0;0.12906059444371232;4.1643446384709436e-05
Ke Personajes;0.001282051282051282;0.0;0.10354842895452666;8.100828739008893e-06
bbno$;0.001282051282051282;8.223548954786928e-07;0.001282051282051282;5.248295858171788e-22
Guè;0.001282051282051282;0.0;0.13342425968814633;0.00014643966913569428
Bianca;0.001282051282051282;0.0;0.0017094017094017094;1.0860530816482456e-16
Wizkid;0.001282051282051282;0.0;0.15329228207974047;0.0005954432051159979
Giveon;0.001282051282051282;0.0;0.15550723905480895;0.001073562502584438
ANNA;0.001282051282051282;0.0;0.13342425968814633;0.00014643966913569428
Lady Gaga;0.001282051282051282;8.223548954786928e-07;0.001282051282051282;5.248295858171788e-22
$NOT;0.001282051282051282;0.0009341951612637949;0.1453601257539163;0.0002960313892064084
Roger;0.001282051282051282;0.0;0.12046781173471098;9.113353930931211e-06
2Pac;0.001282051282051282;0.0;0.12046781173471098;9.113353930931211e-06
Moliy;0.001282051282051282;0.0;0.1208190810501643;1.4607870495155816e-05
Amaarae;0.001282051282051282;0.0;0.1208190810501643;1.4607870495155816e-05
AX'EL;0.001282051282051282;0.0;0.0014423076923076924;1.764414000056047e-19
Dj Win;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
MC Tairon;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
Mc Vitin Da Igrejinha;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
DJ Dahi;0.001282051282051282;0.0;0.14543665793665794;0.00031766368526000405
MC MENOR HR;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
DJ ESCOBAR;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
Gustavo Mioto;0.001282051282051282;2.055887238696732e-07;0.11150404694874554;2.0139202030335188e-05
John Paul White;0.001282051282051282;0.0;0.13871745512605907;0.00013097180168587314
WIU;0.001282051282051282;0.0;0.11302483318645348;1.5850162813665892e-05
Summer Walker;0.001282051282051282;0.0;0.14040970466334748;0.0001391488131232986
Ghostface Killah;0.001282051282051282;0.0;0.14040970466334748;0.0001391488131232986
Amanda Reifer;0.001282051282051282;0.0;0.14449835691771176;0.00018911155302166175
Joy Williams;0.001282051282051282;0.0;0.13871745512605907;0.00013097180168587314
Sam Dew;0.001282051282051282;0.0;0.14040970466334748;0.0001391488131232986
Baby Keem;0.001282051282051282;0.0;0.14040970466334748;0.0001391488131232986
50 Cent;0.001282051282051282;0.0002150382677250728;0.16138229346116395;0.002473037794022391
Alonzo;0.001282051282051282;0.0;0.10961614774114774;4.4177246119302544e-06
Sampha;0.001282051282051282;0.00015188683152334595;0.1568612676363954;0.0006947206579625228
Ángela Aguilar;0.001282051282051282;0.0009341951612637949;0.11124957402645683;2.240767316646521e-05
Angel Dior;0.001282051282051282;0.0;0.16554096622514522;0.015649350022514514
Bryson Tiller;0.001282051282051282;0.0;0.15766706181945908;0.0008665213867250638
Bad Gyal;0.001282051282051282;0.0;0.16462019803795727;0.010369666108731676
Yeat;0.001282051282051282;2.8312018233271623e-06;0.15227822067678737;0.0004349471767540503
Luan Pereira;0.001282051282051282;0.0;0.11189550052971602;2.2675522784287962e-05
HITMAKER;0.001282051282051282;0.0;0.15866323509919145;0.003456662494876977
Project Pat;0.001282051282051282;0.0;0.15805799674290993;0.0010020954271790694
MC MENOR SG;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
Henrique & Juliano;0.001282051282051282;0.0004754424165918935;0.1114290812052006;9.949847791575914e-06
Hugo & Guilherme;0.001282051282051282;0.00061945350992819;0.1309366530136004;0.0001725864556992324
Igow;0.001282051282051282;0.0;0.13122693221268042;0.00019420682370911138
Tyler Cole;0.001282051282051282;0.0;0.1297476243812552;7.898410567237069e-05
THE ANXIETY;0.001282051282051282;0.0;0.1297476243812552;7.898410567237069e-05
Ak4:20;0.001282051282051282;0.0;0.12894010843676318;0.0008831641253067778
Ryuichi Sakamoto;0.001282051282051282;0.0;0.09949550689435428;1.8243023284211732e-07
WOOSUNG;0.001282051282051282;0.0;0.09949550689435428;1.8243023284211732e-07
Russ;0.001282051282051282;0.00014301190208159192;0.16547485561563036;0.0011474173392224364
Ovy On The Drums;0.001282051282051282;0.0;0.16185509314903845;0.01012928621465975
Baco Exu do Blues;0.001282051282051282;0.0;0.0017094017094017094;1.9484489050075776e-18
Sofía Reyes;0.001282051282051282;0.0;0.14915372154842998;0.004625945769616294
Marquinho no Beat;0.001282051282051282;0.0;0.0017094017094017094;1.9484489050075776e-18
Southside;0.001282051282051282;0.0;0.17139567257974703;0.001997247975536831
BLANCO;0.001282051282051282;0.0009341951612637949;0.13344574507617984;0.00013922766862023488
Oliver Tree;0.001282051282051282;0.0009341951612637949;0.1297476243812552;0.0001526960451853428
Imagine Dragons;0.001282051282051282;0.0005037772537656395;0.13864782950026383;6.942704125434723e-05
Alejo;0.001282051282051282;0.0;0.1488322695623342;0.006453065643042699
Swedish House Mafia;0.001282051282051282;0.0009341951612637949;0.15674259067960597;0.0010250591232573115
ROBI;0.001282051282051282;0.0;0.1488322695623342;0.006453065643042699
Mae Muller;0.001282051282051282;0.0;0.13556323849551397;6.874040225979688e-05
Fousheé;0.001282051282051282;1.6447097909573855e-06;0.0014423076923076924;3.0279868964567678e-21
NF;0.001282051282051282;8.223548954786928e-07;0.001282051282051282;5.248295858171788e-22
TOMORROW X TOGETHER;0.001282051282051282;0.0009341951612637949;0.1311231134371957;0.00015210788421754306
Sleepy Hallow;0.001282051282051282;1.6447097909573855e-06;0.0014423076923076924;3.0279868964567678e-21
Fred again..;0.001282051282051282;0.0;0.14344782359755529;0.0006200149175416965
L-Gante;0.001282051282051282;3.5124443995996643e-05;0.1514987343552243;0.0035545131152635127
Dj Chris No Beat;0.001282051282051282;0.0;0.09729929281708076;1.85047018775567e-06
Nathy Peluso;0.001282051282051282;0.0011934817965025663;0.146724163761168;0.0026603541930697795
Patricia Quinn;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
Mc Paiva ZS;0.001282051282051282;0.0;0.0024161735700197235;3.3769324359233595e-15
Jorge & Mateus;0.001282051282051282;0.0018667456127366326;0.130421478898816;0.00017152982554672906
Little Nell;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
Ava Max;0.001282051282051282;0.00017419566747681404;0.14891250259174785;0.0010581288968615648
Jung Kook;0.001282051282051282;0.0;0.14848558984466526;0.00018166786412491078
Mc Anjim;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
Oscar Maydon;0.001282051282051282;0.0009341951612637949;0.11037534322363836;2.6232970083859588e-05
Carin Leon;0.001282051282051282;1.589042114129603e-05;0.137932436238861;0.0010541072084854467
Dj Lv Mdp;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
DJ PH DA SERRA;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
Chimbala;0.001282051282051282;0.0;0.15742744622398877;0.009532602041631756
Annie Lennox;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
Silk Sonic;0.001282051282051282;0.0;0.13941757687131173;0.0001511937444288901
Marracash;0.001282051282051282;8.223548954786928e-07;0.001282051282051282;5.248295858171788e-22
Eurythmics;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
PNAU;0.001282051282051282;0.0;0.15808814897426113;0.0016083517781397849
Dj Adoni;0.001282051282051282;0.0;0.16053817840431556;0.01050190519181062
Kotim;0.001282051282051282;0.0;0.0024161735700197235;3.3769324359233595e-15
Angèle;0.001282051282051282;0.010813291954934435;0.15839030522230063;0.0014748618212936518
John Scott Trotter & His Orchestra;0.001282051282051282;0.0;0.0017094017094017094;5.633523205578254e-19
Dolly Parton;0.001282051282051282;4.934129372872157e-06;0.0022435897435897434;2.2455455881613573e-19
Costa Gold;0.001282051282051282;0.0;0.0014423076923076924;1.764414000056047e-19
André Nine;0.001282051282051282;0.0;0.0014423076923076924;1.764414000056047e-19
Brett Eldredge;0.001282051282051282;1.8332599533845187e-05;0.1295043095676007;2.9913781764367203e-05
Kelly Clarkson;0.001282051282051282;0.0004324672874446288;0.14582053086804098;0.0001975566833248358
Young Nudy;0.001282051282051282;0.0;0.15409038246989157;0.0008421659601092117
Yebba;0.001282051282051282;8.684496492671489e-05;0.15524505000432312;0.0005881123363789415
Mustafa;0.001282051282051282;0.0;0.15409038246989157;0.0008421659601092117
Eartha Kitt;0.001282051282051282;8.223548954786928e-07;0.001282051282051282;5.248295858171788e-22
DJ Nelson;0.001282051282051282;0.0;0.15498374358015277;0.011268503698133725
Doode;0.001282051282051282;0.0;0.11302483318645348;1.5850162813665892e-05
Mahalia;0.001282051282051282;0.0;0.10193088277036616;4.5661617454183566e-07
Paul Blanco;0.001282051282051282;0.0;0.10193088277036616;4.5661617454183566e-07
The Fontane Sisters;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
Perry Como;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
Mitchell Ayres & His Orchestra;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20
Ken Darby Singers;0.001282051282051282;0.0;0.0017094017094017094;5.633523205578254e-19
Fuego;0.001282051282051282;0.0;0.15437743608850166;0.005772960014306876
MC G15;0.001282051282051282;0.0;0.0971623961687275;1.0561427800184004e-06
