Artist;Degree_Centrality;Betweenness_Centrality;Closeness_Centrality;Eigenvector_Centrality;Community_ID
Ella Henderson;0.0019230769230769232;0.0009341951612637949;0.15751721667422103;0.0028986503197639107;154
LSD;0.0019230769230769232;0.0;0.1590591318470397;0.002113660837085861;161
MNEK;0.0019230769230769232;0.0003272064513310374;0.1468021394017851;0.0003073430437405987;154
Anderson .Paak;0.0019230769230769232;0.012651165308766907;0.13993550775465669;0.00015160527965357685;15
Nekfeu;0.0019230769230769232;0.0018675679676321113;0.11118986675473996;4.045414417764295e-06;126
Hailee Steinfeld;0.0019230769230769232;0.00010664027069697507;0.13097804282014808;5.8909559244239786e-05;149
Eno;0.0019230769230769232;0.0018667456127366326;0.11838543956043955;6.086930946917205e-06;22
James Arthur;0.0019230769230769232;0.0027976513544185127;0.15326393137101477;0.00046819025813293343;2
Fivio Foreign;0.0019230769230769232;4.6235751141903194e-05;0.1610373254805824;0.0007097999638521302;130
Tinashe;0.0019230769230769232;0.0;0.1518596439294625;0.0006193924221785554;5
Mac Miller;0.0019230769230769232;0.0018675679676321113;0.14571796675278298;0.00019706746048815107;164
Matheus Fernandes;0.0019230769230769232;0.001416702214487952;0.11182000768089015;1.0789652763770205e-05;85
Idina Menzel;0.0019230769230769232;9.04590385026562e-06;0.0026175213675213673;3.0105634484577403e-19;144
Brooks;0.0019230769230769232;9.658657059604411e-06;0.1591202144629564;0.003158626564383902;154
R3HAB;0.0019230769230769232;2.4670646864360785e-06;0.0019230769230769232;9.024419872502271e-21;152
thasup;0.0019230769230769232;1.0964731939715903e-06;0.13389854207837726;0.00015466954945664348;141
The Harlem Community Choir;0.0019230769230769232;0.0;0.0019230769230769232;2.900863885677339e-17;40
The Plastic Ono Band;0.0019230769230769232;0.0;0.0019230769230769232;2.900863885677339e-17;40
Blue Ivy;0.0019230769230769232;0.0;0.1377490154459902;8.317768544989272e-05;5
John Lennon;0.0019230769230769232;0.0;0.0019230769230769232;2.900863885677339e-17;40
Zac Efron;0.0019230769230769232;0.0;0.1114290812052006;6.578778571988737e-06;161
Reddz;0.0019230769230769232;0.0;0.1361646527970879;5.704133340353703e-05;130
Nickoog Clk;0.0019230769230769232;0.0;0.12573176709498968;0.0006749095730523542;80
Disclosure;0.0019230769230769232;0.000531775910554614;0.15671294949377398;0.0008143695085811194;2
MC Lipivox;0.0019230769230769232;0.0;0.0019230769230769232;2.900863885677339e-17;31
MC K.K;0.0019230769230769232;0.0;0.0019230769230769232;2.900863885677339e-17;31
Dj TG Beats;0.0019230769230769232;0.0;0.0019230769230769232;2.900863885677339e-17;31
Dj Aurélio;0.0019230769230769232;0.0;0.0019230769230769232;2.900863885677339e-17;31
Billy Ray Cyrus;0.0019230769230769232;0.0;0.15881526962879972;0.0008687572597179475;130
Dj Gabriel do Borel;0.0019230769230769232;0.0;0.13089528935761757;0.0002125394324343089;84
Evlay;0.0019230769230769232;0.0;0.12333651985757953;0.000534726314810794;87
Gemitaiz;0.0019230769230769232;0.0009341951612637949;0.09860757697799581;5.406701375461286e-07;141
Fran C;0.0019230769230769232;0.0;0.12573176709498968;0.0006749095730523542;80
James Carter;0.0019230769230769232;0.0;0.11522498288696843;1.2014095567405142e-05;149
FAST BOY;0.0019230769230769232;0.0;0.11522498288696843;1.2014095567405142e-05;149
Jorja Smith;0.0019230769230769232;0.00021460515815118717;0.15431993983669962;0.0006393281945983513;5
Mc Frog;0.0019230769230769232;0.0;0.13089528935761757;0.0002125394324343089;84
DJ RD;0.0019230769230769232;1.6447097909573855e-06;0.0019230769230769232;2.0645169797327833e-19;174
Mc Pedrinho;0.0019230769230769232;0.006613487716759148;0.1310194588020675;0.00017206522521187798;70
Barloe Team;0.0019230769230769232;0.0;0.1630974369067264;0.024908368098369393;6
Sabrina Carpenter;0.0019230769230769232;0.0008785266643144264;0.16484942847087267;0.010637847052574107;161
Pablito Pesadilla;0.0019230769230769232;0.0;0.12573176709498968;0.0006749095730523542;80
Davi Kneip;0.0019230769230769232;0.0;0.13089528935761757;0.0002125394324343089;84
Zeeba;0.001282051282051282;0.0;0.08578655040611562;3.25943425459342e-08;70
Bruno Martini;0.001282051282051282;0.0;0.08578655040611562;3.25943425459342e-08;70
Topo La Maskara;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;150
Lauren Jauregui;0.001282051282051282;0.00012371770467904468;0.14490261880102762;0.00015482698741696481;8
Hell Raton;0.001282051282051282;0.0;0.09858411574150333;9.39447497725668e-07;141
Jack The Smoker;0.001282051282051282;0.0;0.09858411574150333;5.392142768866155e-07;141
Chris Willis;0.001282051282051282;0.0;0.15727805597325428;0.0028899862681501954;154
Belly;0.001282051282051282;0.0;0.16475110873222204;0.0016280599124695104;5
Clipse;0.001282051282051282;0.0;0.15748728181738444;0.0005769967120278146;130
Niall Horan;0.001282051282051282;0.00047072984072336037;0.14021964076532603;0.00018382286632477666;2
MYA;0.001282051282051282;0.0;0.1493418772613222;0.003456292810748491;87
Alex Aiono;0.001282051282051282;0.0;0.002003205128205128;6.732265074667355e-17;165
Beba;0.001282051282051282;0.0;0.09858411574150333;5.392142768866155e-07;141
Izi;0.001282051282051282;0.0;0.09859584496407815;5.392897569962146e-07;141
Galantis;0.001282051282051282;8.223548954786928e-07;0.001282051282051282;5.248295858171788e-22;189
RIN;0.001282051282051282;0.0023259818348995783;0.14447316543289346;0.00012160545554785969;22
La Húngara;0.001282051282051282;0.0;0.10968869317314056;4.073081635863022e-05;87
The Flint Chozen Choir;0.001282051282051282;0.0;0.1382315391030987;0.0001284976890794172;58
Twice As Nice;0.001282051282051282;0.0;0.14880554442863653;0.00036133286305211774;2
Agnes;0.001282051282051282;0.0;0.09949550689435428;1.8916000402025925e-07;160
Fernando & Sorocaba;0.001282051282051282;1.972281157656398e-05;0.11206194414105165;1.2383885917890519e-05;85
Vargas & Lagola;0.001282051282051282;0.0;0.09949550689435428;1.8916000402025925e-07;160
Cedric Gervais;0.001282051282051282;0.0;0.15727805597325428;0.0028899862681501954;154
Niño de Elche;0.001282051282051282;0.0;0.10968869317314056;4.073081635863022e-05;87
Ant Clemons;0.001282051282051282;0.0;0.16214010505245097;0.0008895764169964253;130
Gaby Music;0.001282051282051282;0.0;0.15501273417940084;0.010078832769808081;6
Jon Z;0.001282051282051282;0.0;0.16122530679437294;0.0011593933266864063;84
Nathaniel Alford;0.001282051282051282;0.0;0.14880554442863653;0.00036133286305211774;2
TisaKorean;0.001282051282051282;0.0;0.14664627091188762;0.0004859660775089227;164
Flume;0.001282051282051282;8.223548954786928e-07;0.001282051282051282;5.248295858171788e-22;159
LUDMILLA;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;150
Fifth Harmony;0.001282051282051282;0.00033803521119015774;0.14963851154262856;0.0006747166099393898;15
Hight;0.001282051282051282;0.0;0.002003205128205128;6.732265074667355e-17;165
Black Coffee;0.001282051282051282;0.0;0.15334901497466263;0.0005960445464966134;5
Kevin Roldan;0.001282051282051282;0.0;0.13918341903309991;0.003619387064365904;80
Max B;0.001282051282051282;0.0;0.16345129722348656;0.001360739154715199;164
John Newman;0.001282051282051282;0.0;0.15727805597325428;0.0028899862681501954;154
MadeinTYO;0.001282051282051282;0.0;0.15440620028378552;0.0005143746630610847;164
MistaJam;0.001282051282051282;0.0;0.15727805597325428;0.0028899862681501954;154
MC JottaPê;0.001282051282051282;0.0;0.0014423076923076924;1.7644140000560456e-19;174
Dani Faiv;0.001282051282051282;0.0;0.09860757697799581;9.958824989846785e-07;141
MC M10;0.001282051282051282;0.0;0.0014423076923076924;1.7644140000560456e-19;174
Skehips;0.001282051282051282;6.83903312633606e-05;0.14265761351748613;0.00023021424194080188;172
Dj GBR;0.001282051282051282;0.0;0.09718518551930067;5.935370463415308e-07;70
Marciano Cantero;0.001282051282051282;0.0;0.18362465697387034;0.024456032033497933;6
The Vamps;0.001282051282051282;0.0009341951612637949;0.1080018346048582;1.2642839160535469e-06;181
Rochy RD;0.001282051282051282;0.0;0.1559168536073522;0.011321325356574456;87
Mike Posner;0.001282051282051282;0.0;0.13972316252285902;0.00019853751464878562;154
Taylor Bennett;0.001282051282051282;0.0;0.14582053086804098;0.00039562663540745365;164
CocoRosie;0.001282051282051282;0.0;0.14582053086804098;0.00039562663540745365;164
Mc Poze do Rodo;0.001282051282051282;0.0;0.002307692307692308;7.921655022826786e-17;78
Emily Warren;0.001282051282051282;0.0009341951612637949;0.1331883762332171;5.46924620096415e-05;8
Chris King;0.001282051282051282;0.0;0.14977373521111095;0.0003212366096388577;5
LEA;0.001282051282051282;0.0;0.12246166350274522;1.725972730494204e-05;22
Stargate;0.001282051282051282;0.0;0.14729791626787717;0.0011171665211340798;161
Nitro;0.001282051282051282;0.0;0.09858411574150333;9.39447497725668e-07;141
Walshy Fire;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;150
Carlos Santana;0.001282051282051282;0.0;0.16122530679437294;0.0011593933266864063;84
Ezhel;0.001282051282051282;0.0009341951612637949;0.14422173284425285;0.00012119486036138559;22
Starrah;0.001282051282051282;0.0;0.1382315391030987;0.0001284976890794172;58
Lil Tecca;0.001282051282051282;0.0;0.1425104173556452;0.0001454606216238205;130
Massimo Pericolo;0.001282051282051282;0.0;0.09858411574150333;5.392142768866155e-07;141
Coely;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;179
Kungs;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;179
Yung Kayo;0.001282051282051282;0.0;0.15811831271190172;0.000663682984040938;5
Olly Murs;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;179
Frauenarzt;0.001282051282051282;0.0;0.12113697952391125;8.429030206102675e-06;22
YNW Melly;0.001282051282051282;0.0;0.16455482067574997;0.0013799856341163898;5
Fabri Fibra;0.001282051282051282;0.0;0.09858411574150333;5.392142768866155e-07;141
Nevada;0.001282051282051282;0.0;0.13611992065096534;7.156622888496194e-05;130
Kane Brown;0.001282051282051282;0.000512370305074353;0.15255855613458705;0.0004003477461694034;2
Quan'ta;0.001282051282051282;0.0;0.14977373521111095;0.0003212366096388577;5
Marc Anthony;0.001282051282051282;0.0;0.16547485561563036;0.014592971433547076;6
ChocQuibTown;0.001282051282051282;0.0;0.1605692844260951;0.012214041830331352;80
Young Miles;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;129
Kenny G;0.001282051282051282;0.0;0.15748728181738444;0.0005769967120278146;130
Era Istrefi;0.001282051282051282;0.0;0.1576370699872697;0.012499627603859384;6
Joji;0.001282051282051282;0.0018667456127366326;0.15197103923034602;0.0009454720683106779;161
Slim Jxmmi;0.001282051282051282;0.0;0.14800822949153009;0.00031233805716228896;164
Drew Love;0.001282051282051282;0.00010564043241312724;0.14292826438825057;0.0002445519062017699;8
R.K.M & Ken-Y;0.001282051282051282;0.0;0.16287304970972422;0.018359244637373595;6
Static Major;0.001282051282051282;0.0;0.15700986679103388;0.0009053425569503556;2
Forever Band;0.001282051282051282;0.0;0.14582053086804098;0.00039562663540745365;164
Supa Bwe;0.001282051282051282;0.0;0.14582053086804098;0.00039562663540745365;164
MØ;0.001282051282051282;0.00023879376770900602;0.15261474713132173;0.0009548536123234823;172
Killstation;0.001282051282051282;0.0;0.13614228304962656;5.362385672450427e-05;130
AK AUSSERKONTROLLE;0.001282051282051282;0.0037269123863094356;0.12126105895860066;7.292451347794699e-06;22
Diddy;0.001282051282051282;0.0;0.13418038810282978;4.1075121041518784e-05;130
Bozza;0.001282051282051282;0.0;0.12246166350274522;1.725972730494204e-05;22
Slait;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;129
Boef;0.001282051282051282;1.6447097909573855e-06;0.0014423076923076924;3.0279868964567678e-21;170
Jerry Smith;0.001282051282051282;8.223548954786928e-07;0.001282051282051282;5.248295858171788e-22;166
Haftbefehl;0.001282051282051282;0.0;0.09108574158310363;2.1072369606383628e-08;22
BLOODY VINYL;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;129
BENEE;0.001282051282051282;0.0009341951612637949;0.12580811855519614;4.910595850992565e-05;128
I Wroldsen;0.001282051282051282;0.0;0.13267660533510675;8.027763470816193e-05;154
Charlie Charles;0.001282051282051282;0.0;0.13342425968814633;0.00014643966913569428;141
Reese LAFLARE;0.001282051282051282;0.0;0.16242612248590296;0.0009103083582287023;5
Ski Mask The Slump God;0.001282051282051282;0.0;0.13614228304962656;5.362385672450427e-05;130
James Blake;0.001282051282051282;0.0;0.1562402105812739;0.000980440158606597;5
Alonestar;0.001282051282051282;0.0;0.15671294949377398;0.0008889280200539313;5
Nitti Gritti;0.001282051282051282;0.0;0.17033876195746697;0.014198593480886913;161
Nel-Denarro;0.001282051282051282;0.0;0.15400447443283347;0.0004520457941151582;5
Arevi;0.001282051282051282;0.0;0.14615486365486366;0.011962840573729107;6
MC Kekel;0.001282051282051282;0.0009341951612637949;0.13009388962685664;0.00017140191986658853;84
Au/Ra;0.001282051282051282;0.0;0.13670374083191636;0.0006060415900384831;161
Syd;0.001282051282051282;0.0;0.13551890055978363;9.739721754404887e-05;164
Tomine Harket;0.001282051282051282;0.0;0.13670374083191636;0.0006060415900384831;161
Loud Luxury;0.001282051282051282;8.223548954786928e-07;0.001282051282051282;5.248295858171788e-22;169
Jhorrmountain;0.001282051282051282;0.0;0.13758892195302622;0.0004057829593536365;17
Lary Over;0.001282051282051282;0.0;0.14110302688967766;0.0038193184332819393;155
Luis Figueroa;0.001282051282051282;0.0;0.14110302688967766;0.0038193184332819393;155
Hanybal;0.001282051282051282;0.0;0.12242548041410502;1.823978075851228e-05;22
GASHI;0.001282051282051282;0.0;0.1574573583361347;0.0010433577416880716;164
Puri;0.001282051282051282;0.0;0.13758892195302622;0.0004057829593536365;17
VIZE;0.001282051282051282;8.223548954786928e-07;0.001282051282051282;5.248295858171788e-22;134
Lil Kleine;0.001282051282051282;1.6447097909573855e-06;0.0014423076923076924;3.0279868964567678e-21;170
Clueso;0.001282051282051282;0.0;0.12255221486587946;1.3518315213030206e-05;22
SFR;0.001282051282051282;0.0;0.11855480356553316;6.152774401743511e-06;22
Vybz Kartel;0.001282051282051282;0.0;0.12136761524942544;7.97341599446344e-06;22
Seeb;0.001282051282051282;0.0009341951612637949;0.12525666217096082;2.027725001098195e-05;167
Rick Live;0.001282051282051282;0.0;0.15671294949377398;0.0008889280200539313;5
Ghali;0.001282051282051282;0.0;0.13342425968814633;0.00014643966913569428;141
BloodPop®;0.001282051282051282;0.0003236541007243779;0.1382084851439421;0.00018028335499246085;149
Nipsey Hussle;0.001282051282051282;2.034625794200182e-05;0.15037163435367026;0.00044964322248930476;84
Goodboys;0.001282051282051282;0.0;0.13007346992985042;0.00015903348595010326;154
El Guincho;0.001282051282051282;0.0;0.17798498215701822;0.01590841759234733;6
Sandro Cavazza;0.001282051282051282;0.004654528708409401;0.13661359659134137;6.596427305247323e-05;84
J. Rey Soul;0.001282051282051282;0.0;0.16481664218836056;0.014901569819503895;6
Meek Mill;0.001282051282051282;5.648896084739342e-06;0.1468021394017851;0.00035780653222314675;5
ZAYN;0.001282051282051282;0.0009341951612637949;0.14727173927902557;0.00106185615316868;161
Dadá Boladão;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;147
Kris Kross Amsterdam;0.001282051282051282;0.0009341951612637949;0.12966641791942995;0.0001510304398576926;154
THE SCOTTS;0.001282051282051282;0.0;0.15982605147986054;0.0007977268739104128;5
Tati Zaqui;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;147
CNCO;0.001282051282051282;0.00013668050887404717;0.14840581606788625;0.004497553153447089;6
Abraham Mateo;0.001282051282051282;0.0;0.16047600250253233;0.010498803159584305;80
AVA;0.001282051282051282;0.0;0.09857238930927523;1.0367101163947013e-06;141
Christian Daniel;0.001282051282051282;0.0;0.16047600250253233;0.010498803159584305;80
Austyn Johnson;0.001282051282051282;0.0;0.09673142020813316;3.812249615721865e-07;161
badmómzjay;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;116
Dayvi;0.001282051282051282;0.0;0.13164385654059998;0.0005767119856220279;148
Kelly Ruíz;0.001282051282051282;0.0;0.13164385654059998;0.0005767119856220279;148
WILDBWOYS;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;116
Cameron Seely;0.001282051282051282;0.0;0.09673142020813316;3.812249615721865e-07;161
Shaggy;0.001282051282051282;0.0009341951612637949;0.12004897536188279;0.00038745465033028205;155
Julia Michaels;0.001282051282051282;0.00045932759725837453;0.14475075579442392;0.00012690245284281508;84
KASIMIR1441;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;116
Lexa;0.001282051282051282;0.0;0.1582390828571848;0.003464517461885717;84
Snow;0.001282051282051282;0.0;0.16778661205164544;0.011216759488012974;6
MC Lan;0.001282051282051282;0.0;0.1615710814823702;0.0036684276293310583;84
Martin Jensen;0.001282051282051282;0.0018667456127366326;0.12673162210170927;2.432643042184247e-05;2
Jeon;0.001282051282051282;0.0;0.18213144547759932;0.014474360342362236;84
Chris Nolan;0.001282051282051282;0.0;0.09857238930927523;1.0367101163947013e-06;141
Pedro Capó;0.001282051282051282;3.909096260820868e-05;0.16214010505245097;0.011299156635807607;80
Jay Electronica;0.001282051282051282;0.0;0.15553642584892585;0.001103793004439336;164
Pablo Chill-E;0.001282051282051282;0.0;0.16860591595586508;0.01577917763208889;87
Azet;0.001282051282051282;0.0003914060657237059;0.12253409388186852;1.2099169104607066e-05;22
The Rudeboyz;0.001282051282051282;0.0;0.1562991469111801;0.004829038468927466;155
Dardan;0.001282051282051282;0.0009341951612637949;0.10188075693669497;3.1766211239925664e-07;22
Dan Paola;0.001282051282051282;0.0;0.14115109468967416;0.00400793012166742;155
LANY;0.001282051282051282;5.911629688609154e-05;0.12898024543549835;1.812734532971246e-05;154
Carlos Vives;0.001282051282051282;2.3335105872313113e-05;0.1529527642899736;0.0068753421686294286;155
Lalo Ebratt;0.001282051282051282;0.0;0.17783220534829977;0.0128964870112586;155
Michelle Williams;0.001282051282051282;0.0;0.09673142020813316;3.812249615721865e-07;161
Loote;0.001282051282051282;0.0;0.15727805597325428;0.0029039013378768562;154
Ziv Zaifman;0.001282051282051282;0.0;0.09673142020813316;3.812249615721865e-07;161
Maejor;0.001282051282051282;0.0;0.15805799674290993;0.00412567590800652;84
K$upreme;0.001282051282051282;0.0;0.1515541472061223;0.0004392856716852886;5
Silk City;0.001282051282051282;0.0;0.1535194658990509;0.0010106207899558107;161
Mila;0.001282051282051282;0.0;0.11092197522728911;1.002715218725092e-05;70
Thiaguinho MT;0.001282051282051282;0.0;0.11092197522728911;1.002715218725092e-05;70
Lil Peep;0.001282051282051282;0.0006530951725255842;0.1567722430804156;0.00043840044547757256;130
OIK;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;147
Richard O'Brien;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;100
Dave Stewart;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;53
Otto Waalkes;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;13
Amitabh Bhattacharya;0.001282051282051282;0.0;0.0026175213675213673;8.307941197591838e-14;25
Ski Aggu;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;13
ARIZONATEARS;0.001282051282051282;0.0;0.14907322844451823;0.00030402401512069686;164
DG e Batidão Stronda;0.001282051282051282;0.0;0.09759722964586938;1.8108828234488361e-06;85
Paulo Pires;0.001282051282051282;0.0;0.13133091551871265;0.000194843526400257;85
Grupo Marca Registrada;0.001282051282051282;0.0003999546527112594;0.13614228304962656;0.0007223927015231059;0
TAEYANG;0.001282051282051282;0.0009341951612637949;0.12111927461605917;8.570975988598812e-06;15
Maiara & Maraisa;0.001282051282051282;1.3363267051528757e-05;0.1311231134371957;0.00018257335512970532;85
Tony Aguirre;0.001282051282051282;0.0;0.129707008439987;0.0004393138699393171;0
Residente;0.001282051282051282;9.906644927569967e-05;0.16737993878470547;0.01587739793660391;6
Nigo;0.001282051282051282;0.0;0.14958449041932795;0.0005602899694707048;22
Lil Jon;0.001282051282051282;0.0;0.1627451054444377;0.011944130287382377;155
Prezioso;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;83
LUM!X;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;83
Gabry Ponte;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;83
Shenseea;0.001282051282051282;0.0;0.15138803012843932;0.0003378373600273087;154
Intense;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;82
Gurinder Gill;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;82
ArizonaTears;0.001282051282051282;0.0;0.14907322844451823;0.00030402401512069686;164
AP Dhillon;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;82
Bring Me The Horizon;0.001282051282051282;9.067663983447155e-05;0.1610373254805824;0.001003883994258951;6
Dj Yo!;0.001282051282051282;0.0;0.0014423076923076924;1.764414000056047e-19;81
Grace Jones;0.001282051282051282;0.0;0.14170623750394612;0.00014021349977339908;5
DNCE;0.001282051282051282;0.0014735402852752075;0.16471836154304847;0.0009531572796739659;84
Joost;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;13
Melody;0.001282051282051282;0.0;0.09729929281708076;1.85047018775567e-06;85
Pritam;0.001282051282051282;0.0;0.0026175213675213673;8.307941197591838e-14;25
Flowdan;0.001282051282051282;0.0;0.14344782359755529;0.0006200149175416965;6
Bootie Brown;0.001282051282051282;0.0;0.13494513547029424;0.0007281482097537834;6
Tame Impala;0.001282051282051282;0.0;0.13494513547029424;0.0007281482097537834;6
Pol Granch;0.001282051282051282;0.0;0.15851149137778825;0.010971698559381736;80
Luan Santana;0.001282051282051282;0.0013854525119772294;0.1310194588020675;0.00019103926592999935;84
Marc Seguí;0.001282051282051282;0.0;0.15851149137778825;0.010971698559381736;80
LiL CaKe;0.001282051282051282;0.0;0.0014423076923076924;1.764414000056047e-19;10
Nico Valdi;0.001282051282051282;0.0;0.0014423076923076924;1.764414000056047e-19;10
FMK;0.001282051282051282;0.0;0.10354842895452666;8.100828739008893e-06;87
Koffee;0.001282051282051282;0.0;0.12906059444371232;4.1643446384709436e-05;154
Ke Personajes;0.001282051282051282;0.0;0.10354842895452666;8.100828739008893e-06;87
bbno$;0.001282051282051282;8.223548954786928e-07;0.001282051282051282;5.248295858171788e-22;136
Guè;0.001282051282051282;0.0;0.13342425968814633;0.00014643966913569428;141
Bianca;0.001282051282051282;0.0;0.0017094017094017094;1.0860530816482456e-16;59
Wizkid;0.001282051282051282;0.0;0.15329228207974047;0.0005954432051159979;5
Giveon;0.001282051282051282;0.0;0.15550723905480895;0.001073562502584438;164
ANNA;0.001282051282051282;0.0;0.13342425968814633;0.00014643966913569428;141
Lady Gaga;0.001282051282051282;8.223548954786928e-07;0.001282051282051282;5.248295858171788e-22;32
$NOT;0.001282051282051282;0.0009341951612637949;0.1453601257539163;0.0002960313892064084;175
Roger;0.001282051282051282;0.0;0.12046781173471098;9.113353930931211e-06;8
2Pac;0.001282051282051282;0.0;0.12046781173471098;9.113353930931211e-06;8
Moliy;0.001282051282051282;0.0;0.1208190810501643;1.4607870495155816e-05;22
Amaarae;0.001282051282051282;0.0;0.1208190810501643;1.4607870495155816e-05;22
AX'EL;0.001282051282051282;0.0;0.0014423076923076924;1.764414000056047e-19;81
Dj Win;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;65
MC Tairon;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;65
Mc Vitin Da Igrejinha;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;65
DJ Dahi;0.001282051282051282;0.0;0.14543665793665794;0.00031766368526000405;22
MC MENOR HR;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;27
DJ ESCOBAR;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;27
Gustavo Mioto;0.001282051282051282;2.055887238696732e-07;0.11150404694874554;2.0139202030335188e-05;85
John Paul White;0.001282051282051282;0.0;0.13871745512605907;0.00013097180168587314;5
WIU;0.001282051282051282;0.0;0.11302483318645348;1.5850162813665892e-05;26
Summer Walker;0.001282051282051282;0.0;0.14040970466334748;0.0001391488131232986;84
Ghostface Killah;0.001282051282051282;0.0;0.14040970466334748;0.0001391488131232986;84
Amanda Reifer;0.001282051282051282;0.0;0.14449835691771176;0.00018911155302166175;84
Joy Williams;0.001282051282051282;0.0;0.13871745512605907;0.00013097180168587314;5
Sam Dew;0.001282051282051282;0.0;0.14040970466334748;0.0001391488131232986;84
Baby Keem;0.001282051282051282;0.0;0.14040970466334748;0.0001391488131232986;84
50 Cent;0.001282051282051282;0.0002150382677250728;0.16138229346116395;0.002473037794022391;58
Alonzo;0.001282051282051282;0.0;0.10961614774114774;4.4177246119302544e-06;126
Sampha;0.001282051282051282;0.00015188683152334595;0.1568612676363954;0.0006947206579625228;5
Ángela Aguilar;0.001282051282051282;0.0009341951612637949;0.11124957402645683;2.240767316646521e-05;158
Angel Dior;0.001282051282051282;0.0;0.16554096622514522;0.015649350022514514;6
Bryson Tiller;0.001282051282051282;0.0;0.15766706181945908;0.0008665213867250638;164
Bad Gyal;0.001282051282051282;0.0;0.16462019803795727;0.010369666108731676;154
Yeat;0.001282051282051282;2.8312018233271623e-06;0.15227822067678737;0.0004349471767540503;164
Luan Pereira;0.001282051282051282;0.0;0.11189550052971602;2.2675522784287962e-05;85
HITMAKER;0.001282051282051282;0.0;0.15866323509919145;0.003456662494876977;85
Project Pat;0.001282051282051282;0.0;0.15805799674290993;0.0010020954271790694;5
MC MENOR SG;0.001282051282051282;0.0;0.001282051282051282;5.174580480458865e-20;27
Henrique & Juliano;0.001282051282051282;0.0004754424165918935;0.1114290812052006;9.949847791575914e-06;84
Hugo & Guilherme;0.001282051282051282;0.00061945350992819;0.1309366530136004;0.0001725864556992324;85
Igow;0.001282051282051282;0.0;0.13122693221268042;0.00019420682370911138;85
Tyler Cole;0.001282051282051282;0.0;0.1297476243812552;7.898410567237069e-05;35
THE ANXIETY;0.001282051282051282;0.0;0.1297476243812552;7.898410567237069e-05;35
Ak4:20;0.001282051282051282;0.0;0.12894010843676318;0.0008831641253067778;80
Ryuichi Sakamoto;0.001282051282051282;0.0;0.09949550689435428;1.8243023284211732e-07;16
WOOSUNG;0.001282051282051282;0.0;0.09949550689435428;1.8243023284211732e-07;16
Russ;0.001282051282051282;0.00014301190208159192;0.16547485561563036;0.0011474173392224364;5
Ovy On The Drums;0.001282051282051282;0.0;0.16185509314903845;0.01012928621465975;6
Baco Exu do Blues;0.001282051282051282;0.0;0.0017094017094017094;1.9484489050075776e-18;19
Sofía Reyes;0.001282051282051282;0.0;0.14915372154842998;0.004625945769616294;17
Marquinho no Beat;0.001282051282051282;0.0;0.0017094017094017094;1.9484489050075776e-18;19
Southside;0.001282051282051282;0.0;0.17139567257974703;0.001997247975536831;5
BLANCO;0.001282051282051282;0.0009341951612637949;0.13344574507617984;0.00013922766862023488;141
Oliver Tree;0.001282051282051282;0.0009341951612637949;0.1297476243812552;0.0001526960451853428;154
Imagine Dragons;0.001282051282051282;0.0005037772537656395;0.13864782950026383;6.942704125434723e-05;84
Alejo;0.001282051282051282;0.0;0.1488322695623342;0.006453065643042699;80
Swedish House Mafia;0.001282051282051282;0.0009341951612637949;0.15674259067960597;0.0010250591232573115;164
ROBI;0.001282051282051282;0.0;0.1488322695623342;0.006453065643042699;80
Mae Muller;0.001282051282051282;0.0;0.13556323849551397;6.874040225979688e-05;5
Fousheé;0.001282051282051282;1.6447097909573855e-06;0.0014423076923076924;3.0279868964567678e-21;66
